id	neighbourhood
9814508	Nob Hill
2432711	Nob Hill
12452121	Nob Hill
11256945	Nob Hill
7226513	Nob Hill
9077959	Nob Hill
12467839	Nob Hill
13075838	Nob Hill
10733491	Nob Hill
11961742	Nob Hill
11257240	Nob Hill
9904381	Nob Hill
4965866	Nob Hill
10061326	Nob Hill
1263140	Nob Hill
11060804	Nob Hill
8701594	
9897689	Nob Hill
5031660	Nob Hill
10733315	
11257623	Nob Hill
5031745	Nob Hill
10992652	Nob Hill
13623619	Nob Hill
10930264	Nob Hill
5005692	Nob Hill
6850809	
13732155	
11241809	Nob Hill
10815856	Nob Hill
13207954	Nob Hill
4058557	
8276435	Nob Hill
8891103	Nob Hill
7602645	Nob Hill
11160394	Nob Hill
11731145	
8274354	Nob Hill
10636207	Nob Hill
4803500	Nob Hill
232492	Nob Hill
3378396	Nob Hill
11239865	Nob Hill
13621128	Nob Hill
13343347	
5377351	Nob Hill
12463547	Nob Hill
8327078	Nob Hill
52713	Nob Hill
1971246	Nob Hill
10931776	Nob Hill
1110346	Nob Hill
11255916	Nob Hill
11259554	Nob Hill
8670914	
10833655	Nob Hill
12340989	Nob Hill
9411094	Nob Hill
9681344	Nob Hill
21334	Nob Hill
13685609	
1660611	Nob Hill
5396666	Nob Hill
3283844	Nob Hill
630059	Nob Hill
7220035	Nob Hill
11638464	Nob Hill
13637146	Nob Hill
7133073	Nob Hill
4576640	Nob Hill
9015148	Nob Hill
13095952	Nob Hill
13210297	Nob Hill
2757282	Nob Hill
9475400	Nob Hill
13751537	Nob Hill
11253958	Nob Hill
9491619	Nob Hill
5193	Nob Hill
1627259	Nob Hill
4284912	Nob Hill
3354004	Nob Hill
6361669	Nob Hill
7279165	Nob Hill
9261272	Nob Hill
12751002	Nob Hill
4576076	Nob Hill
13624117	
545585	Nob Hill
11021928	Nob Hill
5025420	Nob Hill
4730528	Nob Hill
6492391	Nob Hill
3821508	Nob Hill
4558259	
9880029	Nob Hill
10783557	Nob Hill
10685502	
2558071	Nob Hill
1273686	Nob Hill
11973518	
717046	Nob Hill
11255168	Nob Hill
6976228	
3830608	Nob Hill
8926150	
13114893	Nob Hill
1007157	Nob Hill
2159950	Nob Hill
9464045	Nob Hill
1897863	Nob Hill
8385246	
1914295	Nob Hill
5666413	Nob Hill
6338562	Nob Hill
8595819	Nob Hill
10615018	Nob Hill
761559	Nob Hill
7562345	Nob Hill
9510668	Nob Hill
9239118	Nob Hill
10298652	Nob Hill
13491912	Nob Hill
10730376	Nob Hill
10812336	
10992583	Nob Hill
11757982	Nob Hill
13235676	Nob Hill
10386551	
10698006	Nob Hill
1539373	Nob Hill
5005798	Nob Hill
6585994	Nob Hill
11035236	Nob Hill
11969257	Nob Hill
11555166	Nob Hill
4629268	Nob Hill
3030931	Nob Hill
10813172	Nob Hill
8207812	
2441167	
10436203	Nob Hill
13418070	
13686011	
11254534	Nob Hill
10926453	Nob Hill
9389324	Nob Hill
12991335	Nob Hill
10729985	Nob Hill
2034082	Downtown
10614319	Nob Hill
12154878	Nob Hill
1324274	Nob Hill
10139068	Nob Hill
8090484	Nob Hill
10432527	Nob Hill
9463936	Nob Hill
208714	Nob Hill
9133330	Nob Hill
13802856	
7368176	Nob Hill
12463556	Nob Hill
2043255	Nob Hill
13332150	Nob Hill
1551225	Pacific Heights
6132191	Nob Hill
9433478	
12069617	Nob Hill
8612967	Nob Hill
13327441	Nob Hill
11086303	Nob Hill
8153369	Nob Hill
9709799	
7252014	Nob Hill
1195173	Nob Hill
9201385	Nob Hill
2139948	Nob Hill
12248395	
13624628	
3761446	Nob Hill
1713391	Nob Hill
12362408	Downtown
4286316	Nob Hill
747416	Nob Hill
6448545	Nob Hill
41609	Nob Hill
6742626	Nob Hill
1724453	Nob Hill
4678768	Nob Hill
8758259	Nob Hill
10888115	Nob Hill
10281488	Nob Hill
10789339	Nob Hill
10821305	
8134220	Nob Hill
3399253	Nob Hill
10887133	Nob Hill
2140313	Nob Hill
10930648	Nob Hill
9637712	Nob Hill
4037590	Nob Hill
10116002	Nob Hill
1530745	Nob Hill
2449024	Nob Hill
7904891	Nob Hill
4401445	Nob Hill
1841832	Nob Hill
10885808	Nob Hill
7772800	Nob Hill
8788595	
2546845	Nob Hill
2104437	Nob Hill
13784842	Nob Hill
5643334	Nob Hill
286231	Nob Hill
231129	Nob Hill
2333234	Nob Hill
842254	Nob Hill
13638098	Nob Hill
10943035	Nob Hill
13734958	Nob Hill
39059	Downtown
6494324	Nob Hill
8116322	Nob Hill
12212255	Nob Hill
7842474	Nob Hill
3533510	
11966167	Nob Hill
10753840	Nob Hill
5729018	Nob Hill
5117701	Nob Hill
11910999	Outer Sunset
1828245	Outer Sunset
1978982	Outer Sunset
1130826	Outer Sunset
7852469	Outer Sunset
3292643	Outer Sunset
2016198	Outer Sunset
6934867	Outer Sunset
6055808	Outer Sunset
13333007	Outer Sunset
455783	Sunset District
1489501	Outer Sunset
4402571	Outer Sunset
9611854	Outer Sunset
10634072	Outer Sunset
8153250	Outer Sunset
8018902	
10434902	Outer Sunset
8306627	Outer Sunset
7564896	
7885495	Outer Sunset
5760881	Outer Sunset
12025717	Outer Sunset
1500056	Outer Sunset
11592372	Outer Sunset
7933807	Outer Sunset
4520658	
10379560	Outer Sunset
8285219	Outer Sunset
7345059	Outer Sunset
7451648	Outer Sunset
9316530	Outer Sunset
7665146	
3112427	Outer Sunset
271647	Sunset District
11050540	Outer Sunset
4075240	Outer Sunset
2956406	Outer Sunset
8479161	Outer Sunset
3224720	Outer Sunset
7806968	Outer Sunset
8859249	Outer Sunset
10428872	Outer Sunset
11227376	Outer Sunset
10367010	Outer Sunset
537771	Sunset District
8882782	Outer Sunset
278592	Outer Sunset
13349101	Outer Sunset
4482478	Outer Sunset
10972560	Outer Sunset
10921050	
9448816	Outer Sunset
12729531	Outer Sunset
4024518	Parkside
8842990	Outer Sunset
6078336	Outer Sunset
982298	Outer Sunset
5431539	
10906924	
10874971	Outer Sunset
504643	Outer Sunset
11461920	Outer Sunset
1135287	Parkside
5785978	Outer Sunset
10266285	
7259880	Outer Sunset
4234822	Outer Sunset
7403226	
4841923	Outer Sunset
2959642	Outer Sunset
11045123	
13363080	Outer Sunset
8290010	Outer Sunset
13623892	Outer Sunset
7965068	Outer Sunset
13516275	Outer Sunset
13747542	
727866	Outer Sunset
3257886	
4788133	Outer Sunset
7389541	Outer Sunset
958573	Outer Sunset
4252808	Outer Sunset
5164874	Outer Sunset
3231526	Outer Sunset
4129626	Outer Sunset
9667459	Outer Sunset
1446325	Outer Sunset
5211153	Outer Sunset
8666251	Outer Sunset
4243837	Outer Sunset
3277849	Outer Sunset
9780615	Outer Sunset
13291849	Outer Sunset
11048603	Outer Sunset
10633898	
9094263	Outer Sunset
9241900	
9242011	
7259606	Outer Sunset
1033754	Outer Sunset
10597582	
1164939	Outer Sunset
486360	Outer Sunset
8520295	Outer Sunset
12093246	Outer Sunset
2747383	Outer Sunset
6015077	Outer Sunset
13732035	Outer Sunset
5785980	
10920346	
6245649	Outer Sunset
1218290	Outer Sunset
7309852	Outer Sunset
10193457	Outer Sunset
13293285	
2305140	Outer Sunset
13175533	Outer Sunset
13600947	Outer Sunset
7345037	Outer Sunset
7345040	Outer Sunset
297897	Outer Sunset
13511841	Outer Sunset
11013337	Parkside
7247746	Outer Sunset
11701568	Outer Sunset
11337381	Outer Sunset
251792	Sunset District
13482704	
10734875	Outer Sunset
6046459	Outer Sunset
9998879	Outer Sunset
7345030	Outer Sunset
7054235	
13446183	Outer Sunset
7674061	Outer Sunset
7678792	Outer Sunset
1218252	Outer Sunset
1218239	Outer Sunset
11497890	Outer Sunset
13096530	Outer Sunset
838499	Outer Sunset
1725853	Parkside
10679064	Outer Sunset
12949681	Outer Sunset
7345053	Outer Sunset
7345039	Outer Sunset
7345041	Outer Sunset
7345033	Outer Sunset
7345025	Outer Sunset
7345023	Outer Sunset
7345018	Outer Sunset
7027139	
2430258	Outer Sunset
4263657	Outer Sunset
1446043	Outer Sunset
1446016	Outer Sunset
13636462	
7556576	
10833987	Outer Sunset
2101365	Outer Sunset
10328918	
1142101	Outer Sunset
7712235	Outer Sunset
13544851	Outer Sunset
12570557	Outer Sunset
4014209	Outer Sunset
274334	Outer Sunset
10547762	Outer Sunset
3082327	Outer Sunset
11891487	Outer Sunset
12930338	
11061796	Outer Sunset
13642014	Outer Sunset
12930995	Parkside
2980184	Outer Sunset
1984709	Outer Sunset
9155685	Outer Sunset
4520661	
10910647	Outer Sunset
6732755	Outer Sunset
2882540	Outer Sunset
5905163	Outer Sunset
6117147	Outer Sunset
1351783	Outer Sunset
5027016	Outer Sunset
8320256	
10681956	Outer Sunset
4013746	Outer Sunset
10595411	Outer Sunset
4023930	Parkside
4520680	
7207426	Outer Sunset
11319787	Outer Sunset
13446831	Outer Sunset
998701	Outer Sunset
4959980	Outer Sunset
3386024	Outer Sunset
1337098	Outer Sunset
4287481	Outer Sunset
13349903	Outer Sunset
7514059	Outer Sunset
7514058	Outer Sunset
7514053	Outer Sunset
2975454	
423200	Sunset District
9182964	Outer Sunset
2221057	Outer Sunset
6005221	
2944843	Outer Sunset
6557736	Outer Sunset
1645712	Parkside
13753819	Outer Sunset
5146120	Outer Sunset
2513786	Outer Sunset
10923835	Parkside
10984190	Outer Sunset
6494663	Outer Sunset
3759246	Outer Sunset
10902600	Outer Sunset
11545005	
3100417	Outer Sunset
10989986	Outer Sunset
12990880	Outer Sunset
6958831	Outer Sunset
1036276	Parkside
9885955	Outer Sunset
1644684	Outer Sunset
10524804	Outer Sunset
6559754	
13573391	Outer Sunset
6934874	Outer Sunset
2302408	Outer Sunset
11605753	Outer Sunset
1218273	Outer Sunset
1218268	Outer Sunset
25463	Alamo Square
1276589	Lower Haight
10783624	Duboce Triangle
7872033	Lower Haight
5458248	Hayes Valley
2031532	Western Addition/NOPA
1870055	Duboce Triangle
8386933	Alamo Square
8889145	Western Addition/NOPA
10331504	Hayes Valley
8847285	Western Addition/NOPA
13697909	Duboce Triangle
7563581	Hayes Valley
13006242	Hayes Valley
10673179	Western Addition/NOPA
8470229	Lower Haight
4556428	Western Addition/NOPA
6628985	Presidio Heights
10412678	Alamo Square
11481866	Western Addition/NOPA
7412951	Lower Haight
5041554	Western Addition/NOPA
9824007	Hayes Valley
4288062	Lower Haight
3586422	Alamo Square
11872752	Hayes Valley
1029621	Duboce Triangle
6492537	Western Addition/NOPA
10363359	Lower Haight
10808224	Alamo Square
11760290	Western Addition/NOPA
1304808	Hayes Valley
4736896	Duboce Triangle
10772200	Western Addition/NOPA
7351420	Alamo Square
2483759	Western Addition/NOPA
4493744	Western Addition/NOPA
10792256	Lower Haight
6692402	Western Addition/NOPA
25927	Western Addition/NOPA
6824042	Western Addition/NOPA
13030090	Western Addition/NOPA
1317908	Western Addition/NOPA
4897595	Western Addition/NOPA
998032	Alamo Square
1767569	Alamo Square
11024614	Western Addition/NOPA
12290241	Hayes Valley
7956253	Alamo Square
12524896	Lower Haight
10630823	
4269254	Western Addition/NOPA
9021715	Union Square
10899353	Hayes Valley
5861960	Lower Haight
2648748	Hayes Valley
8614984	Western Addition/NOPA
10908861	
2303481	Lower Haight
8168233	Japantown
10806185	Western Addition/NOPA
3112708	Western Addition/NOPA
13711175	Western Addition/NOPA
1255826	Duboce Triangle
2291164	Western Addition/NOPA
682134	Hayes Valley
8286598	Alamo Square
8955959	Lower Haight
6425391	Western Addition/NOPA
10577569	Western Addition/NOPA
13187588	Western Addition/NOPA
1520938	
524325	Alamo Square
2305039	
6885816	Western Addition/NOPA
8596659	Western Addition/NOPA
8336780	Western Addition/NOPA
6730473	Western Addition/NOPA
1618782	Western Addition/NOPA
10812120	Lower Haight
3531387	Alamo Square
10106280	Western Addition/NOPA
764010	Presidio Heights
9497719	Western Addition/NOPA
12252187	
10807640	
212125	Duboce Triangle
2703383	Hayes Valley
10001209	Hayes Valley
1882211	Hayes Valley
1651228	Western Addition/NOPA
10877828	Western Addition/NOPA
6626648	Duboce Triangle
7937959	Western Addition/NOPA
5754979	Western Addition/NOPA
13017853	
1121697	Alamo Square
10990081	Western Addition/NOPA
11477999	Alamo Square
10089183	Hayes Valley
8908059	Alamo Square
13623386	Hayes Valley
12677090	Lower Haight
12232215	Duboce Triangle
4957143	Western Addition/NOPA
7716327	Alamo Square
4257075	Western Addition/NOPA
10959278	Western Addition/NOPA
1304290	Duboce Triangle
4566275	Western Addition/NOPA
10939080	
1489782	Alamo Square
13580027	Western Addition/NOPA
8037572	Alamo Square
1515471	Western Addition/NOPA
8191854	Hayes Valley
5222044	Western Addition/NOPA
8993199	Western Addition/NOPA
201579	Alamo Square
457862	Western Addition/NOPA
12972076	Western Addition/NOPA
7840632	Duboce Triangle
275464	Western Addition/NOPA
11510083	Western Addition/NOPA
8584000	Hayes Valley
6612377	Western Addition/NOPA
10911332	Alamo Square
2844724	Hayes Valley
10834961	Duboce Triangle
9295965	Western Addition/NOPA
6058411	Western Addition/NOPA
8614217	Hayes Valley
11377740	Western Addition/NOPA
832288	
3194392	Western Addition/NOPA
1343385	Western Addition/NOPA
1618593	Western Addition/NOPA
10817492	Western Addition/NOPA
2088912	Western Addition/NOPA
1198359	Alamo Square
834604	Hayes Valley
8303062	Western Addition/NOPA
8595928	Alamo Square
2502406	Hayes Valley
5684036	Western Addition/NOPA
1914841	Western Addition/NOPA
11434840	Alamo Square
13032810	Western Addition/NOPA
4776261	Western Addition/NOPA
13005395	Western Addition/NOPA
7776769	Japantown
10527674	Hayes Valley
3291691	Duboce Triangle
10886746	
10496900	Western Addition/NOPA
8091534	Western Addition/NOPA
11021831	Western Addition/NOPA
6372358	Western Addition/NOPA
10968594	Hayes Valley
9888667	Duboce Triangle
9631038	Western Addition/NOPA
10941385	Western Addition/NOPA
13635551	Western Addition/NOPA
6337637	Western Addition/NOPA
4470873	Western Addition/NOPA
731591	Alamo Square
2612741	Duboce Triangle
7563462	Western Addition/NOPA
12137566	
10526342	Western Addition/NOPA
564074	Western Addition/NOPA
9301952	Western Addition/NOPA
4734252	Alamo Square
13434804	
13150351	
3354928	Western Addition/NOPA
4660867	Western Addition/NOPA
13387197	
1711403	Western Addition/NOPA
9172460	Western Addition/NOPA
4084756	Western Addition/NOPA
4629368	Western Addition/NOPA
9074064	Western Addition/NOPA
12836168	Western Addition/NOPA
9013283	
10864223	
10056082	Western Addition/NOPA
9005548	Hayes Valley
8115187	Duboce Triangle
9491760	Western Addition/NOPA
939407	Alamo Square
7620686	Duboce Triangle
2319032	Lower Haight
2761733	Hayes Valley
10840373	Japantown
9545950	Western Addition/NOPA
10862100	Lower Haight
4059588	Japantown
11515015	Alamo Square
11319769	Western Addition/NOPA
11674092	Lower Haight
10499789	Lower Haight
6658953	Western Addition/NOPA
11760120	Hayes Valley
845132	Lower Haight
3317591	Alamo Square
1764449	Western Addition/NOPA
10811617	Western Addition/NOPA
10990496	Western Addition/NOPA
6560386	Hayes Valley
26408	Alamo Square
810672	Western Addition/NOPA
719077	Western Addition/NOPA
3415442	Western Addition/NOPA
12175681	Western Addition/NOPA
9117980	
9346869	Alamo Square
10658401	Hayes Valley
11891397	Lower Haight
9905940	Alamo Square
837045	Lower Haight
10807113	
7329639	Western Addition/NOPA
7369364	Western Addition/NOPA
10835637	Hayes Valley
2748298	Duboce Triangle
13512364	Duboce Triangle
12908848	Duboce Triangle
7290262	Duboce Triangle
12893067	Duboce Triangle
13283864	Duboce Triangle
708731	Western Addition/NOPA
9577915	Duboce Triangle
3271517	Duboce Triangle
12609202	Hayes Valley
4978780	Lower Haight
1471683	Duboce Triangle
8319971	Western Addition/NOPA
653119	Hayes Valley
1180103	Alamo Square
11010288	
8143404	
11207223	Lower Haight
8782392	
11718434	Hayes Valley
10945285	
7602219	Hayes Valley
8225432	Lower Haight
968852	Lower Haight
10686252	Lower Haight
2507021	Alamo Square
11012876	Western Addition/NOPA
1098003	Lower Haight
3998505	Lower Haight
2048834	Western Addition/NOPA
6767478	Western Addition/NOPA
7652219	Western Addition/NOPA
8307606	Hayes Valley
24723	Western Addition/NOPA
6211289	Lower Haight
8799155	Western Addition/NOPA
958	Duboce Triangle
852960	Lower Haight
3294174	Duboce Triangle
5489637	Western Addition/NOPA
10929133	Western Addition/NOPA
12151949	Lower Haight
10814455	Western Addition/NOPA
10912839	Presidio Heights
13141064	Lower Haight
10996579	Alamo Square
6542864	Alamo Square
722028	Western Addition/NOPA
2154686	Western Addition/NOPA
10257542	
8848541	Western Addition/NOPA
8172628	Alamo Square
9995433	Hayes Valley
6915290	Hayes Valley
7734510	Hayes Valley
7094961	Hayes Valley
3769585	Alamo Square
10880254	Western Addition/NOPA
13248418	Hayes Valley
1344752	Western Addition/NOPA
12919000	Duboce Triangle
247095	Hayes Valley
83257	Western Addition/NOPA
13124989	Western Addition/NOPA
7072662	Alamo Square
12734942	Alamo Square
2746118	Western Addition/NOPA
13059536	Western Addition/NOPA
8324569	Lower Haight
443908	Western Addition/NOPA
12763538	Lower Haight
10962521	Western Addition/NOPA
2606719	Alamo Square
8117519	Western Addition/NOPA
834226	Duboce Triangle
1738415	Hayes Valley
2717307	
4164567	Lower Haight
13174599	Hayes Valley
1917622	Western Addition/NOPA
10995592	Western Addition/NOPA
7128974	Hayes Valley
9717679	
10733519	
1460174	Alamo Square
11572634	Japantown
3200431	Western Addition/NOPA
10012664	Lower Haight
13604278	Japantown
7347963	
2066449	Alamo Square
6146075	Western Addition/NOPA
491867	Lower Haight
1722426	Hayes Valley
1886260	Alamo Square
7161943	Western Addition/NOPA
491874	Lower Haight
9797994	Alamo Square
9198181	
8593774	
683603	Hayes Valley
9650878	Lower Haight
9882970	Western Addition/NOPA
10863118	Western Addition/NOPA
11015886	Western Addition/NOPA
10456792	Western Addition/NOPA
13686481	Western Addition/NOPA
8472818	Alamo Square
7193209	Hayes Valley
4718773	Western Addition/NOPA
1296643	Hayes Valley
9488665	Lower Haight
3410214	Duboce Triangle
11013171	Western Addition/NOPA
9614796	
8472902	Alamo Square
10914116	Lower Haight
7801163	Japantown
1608763	Lower Haight
583290	Lower Haight
11635095	Alamo Square
12994980	Lower Haight
12831159	
8210905	Western Addition/NOPA
4161655	
6747905	Alamo Square
8717008	Hayes Valley
4033038	Western Addition/NOPA
8653346	Duboce Triangle
5835314	Western Addition/NOPA
510500	Western Addition/NOPA
1722953	Western Addition/NOPA
9636960	Alamo Square
8276309	Lower Haight
7111375	Alamo Square
12208792	Lower Haight
8309401	Western Addition/NOPA
12485069	Duboce Triangle
985813	Hayes Valley
4475708	Western Addition/NOPA
2280258	Lower Haight
11012948	Western Addition/NOPA
2935640	Alamo Square
12908518	Duboce Triangle
9079710	Lower Haight
12274606	Alamo Square
5852066	Alamo Square
9489347	Western Addition/NOPA
10502649	Western Addition/NOPA
756670	Hayes Valley
1084371	Alamo Square
47484	Hayes Valley
10971262	Western Addition/NOPA
8651483	Hayes Valley
10996772	Western Addition/NOPA
8014888	Western Addition/NOPA
4538695	Western Addition/NOPA
9047210	Alamo Square
421056	Lower Haight
7343245	
12340407	Lower Haight
11553983	
4560261	Hayes Valley
2362619	Western Addition/NOPA
11043149	Western Addition/NOPA
9063798	Lower Haight
12307851	Western Addition/NOPA
12471698	Duboce Triangle
593253	Duboce Triangle
8310194	Western Addition/NOPA
5852599	
11226576	Duboce Triangle
5197282	Western Addition/NOPA
511448	Lower Haight
1363448	Duboce Triangle
12872963	Lower Haight
12828893	Western Addition/NOPA
3870174	Western Addition/NOPA
8943537	Alamo Square
2166328	Western Addition/NOPA
8195650	Western Addition/NOPA
10884529	Western Addition/NOPA
10908417	Lower Haight
1887829	Western Addition/NOPA
10833518	Western Addition/NOPA
5977334	Western Addition/NOPA
9860097	Western Addition/NOPA
6688374	Western Addition/NOPA
3591813	Alamo Square
2412174	Western Addition/NOPA
7198666	Alamo Square
6557381	Western Addition/NOPA
11554102	Duboce Triangle
10882778	Western Addition/NOPA
13209310	Western Addition/NOPA
10833633	Alamo Square
5263060	Western Addition/NOPA
6364873	Lower Haight
13389815	Alamo Square
9080961	Western Addition/NOPA
7950588	Alamo Square
10998063	Hayes Valley
1892250	Western Addition/NOPA
11948381	Hayes Valley
8935756	Lower Haight
660742	Alamo Square
7957152	Hayes Valley
12899686	Duboce Triangle
13098655	Alamo Square
546463	Western Addition
7182080	
6412139	Alamo Square
13687128	
645139	Hayes Valley
9263189	Hayes Valley
10885322	Lower Haight
2070192	Lower Haight
12949791	
11015866	Western Addition/NOPA
4347535	Lower Haight
11015818	Western Addition/NOPA
1305478	Duboce Triangle
11037074	Western Addition/NOPA
136598	Hayes Valley
13735374	Western Addition/NOPA
2742151	Western Addition/NOPA
7329651	Western Addition/NOPA
5904236	Western Addition/NOPA
13800893	Western Addition/NOPA
5084563	Hayes Valley
7984527	Western Addition/NOPA
6329731	Western Addition/NOPA
4330861	Western Addition/NOPA
60365	Duboce Triangle
8460474	Lower Haight
12948561	Lower Haight
4183088	Western Addition/NOPA
8705073	Lower Haight
11146277	Western Addition/NOPA
4744405	Hayes Valley
8311822	Western Addition/NOPA
6329340	Western Addition/NOPA
10918057	Alamo Square
1070037	Alamo Square
10704489	Hayes Valley
4297642	Hayes Valley
13779778	
1774461	Western Addition/NOPA
8442634	Hayes Valley
11338538	Western Addition/NOPA
5772013	
13685477	
13696793	Duboce Triangle
7043404	Alamo Square
12210859	
4461197	Hayes Valley
11015501	Western Addition/NOPA
2577727	Hayes Valley
9402993	Alamo Square
7673095	Duboce Triangle
8377605	Western Addition/NOPA
12472335	Alamo Square
10813277	Lower Haight
5969074	Hayes Valley
4936887	
2315086	Western Addition/NOPA
11998353	Alamo Square
8426628	Western Addition/NOPA
8934525	
8017798	Lower Haight
1086031	Western Addition/NOPA
13193793	Western Addition/NOPA
10998332	Hayes Valley
578097	Duboce Triangle
2130640	Duboce Triangle
4476010	Hayes Valley
9080921	Western Addition/NOPA
2887744	Western Addition/NOPA
2499257	Western Addition/NOPA
7715045	Alamo Square
6968158	Western Addition/NOPA
1249881	Lower Haight
7761377	Alamo Square
5309235	Alamo Square
10942561	Western Addition/NOPA
8796172	Alamo Square
9080895	Western Addition/NOPA
9080876	Western Addition/NOPA
5967901	Hayes Valley
8028929	Lower Haight
10866681	Western Addition/NOPA
1101546	Hayes Valley
10998170	Western Addition/NOPA
2101654	Lower Haight
971116	Western Addition/NOPA
4100473	Alamo Square
13193535	Western Addition/NOPA
10948909	Lower Haight
11038085	Hayes Valley
13062609	Western Addition/NOPA
13084977	
3523282	Duboce Triangle
8193992	Western Addition/NOPA
11047448	Western Addition/NOPA
12845827	Hayes Valley
1872399	Western Addition/NOPA
6903562	Western Addition/NOPA
7329782	Western Addition/NOPA
9080777	Western Addition/NOPA
10964917	Western Addition/NOPA
9080727	Western Addition/NOPA
11636621	Japantown
7884670	Alamo Square
1053136	Western Addition/NOPA
10965948	Western Addition/NOPA
9261535	Alamo Square
10901583	Hayes Valley
9080803	Western Addition/NOPA
10390390	Lower Haight
7749985	Alamo Square
8701226	Alamo Square
12812551	Western Addition/NOPA
2081536	Lower Haight
13789885	
6401914	Alamo Square
4030494	Western Addition/NOPA
3890704	Lower Haight
10764310	Western Addition/NOPA
1769688	Western Addition/NOPA
8209055	Western Addition/NOPA
7783059	Western Addition/NOPA
13676473	Western Addition/NOPA
1355744	Lower Haight
2142197	Western Addition/NOPA
13479950	Duboce Triangle
7844031	Lower Haight
8777964	Alamo Square
13136171	Duboce Triangle
12546418	Western Addition/NOPA
6763120	Hayes Valley
307891	Hayes Valley
9663167	
1178281	Alamo Square
6402782	Western Addition/NOPA
1864390	Hayes Valley
7484256	Western Addition/NOPA
9548770	Lower Haight
6143487	Lower Haight
1520790	Western Addition/NOPA
10810541	
2077982	Western Addition/NOPA
10909045	Western Addition/NOPA
8353194	Alamo Square
11843050	Alamo Square
13689648	Hayes Valley
10418322	
10909400	Duboce Triangle
9615291	Duboce Triangle
2209751	Alamo Square
12974077	Western Addition/NOPA
7601854	Western Addition/NOPA
1767543	Western Addition/NOPA
10811665	Western Addition/NOPA
7108934	Lower Haight
1243472	Hayes Valley
10058134	Western Addition/NOPA
7933558	Western Addition/NOPA
9513587	Western Addition/NOPA
4822973	Alamo Square
8370959	Lower Haight
277289	Hayes Valley
3013427	Western Addition/NOPA
18904	Lower Haight
423063	Lower Haight
8118106	Lower Haight
11890009	Western Addition/NOPA
6749154	
11227453	Duboce Triangle
8009408	Western Addition/NOPA
7421008	Western Addition/NOPA
9065928	Western Addition/NOPA
8339	Alamo Square
6185160	Western Addition/NOPA
12172637	Hayes Valley
12025202	Western Addition/NOPA
7245871	Western Addition/NOPA
12344783	Western Addition/NOPA
9387457	Hayes Valley
228922	Alamo Square
6717010	Lower Haight
7437925	Lower Haight
10969687	
12254872	Hayes Valley
8306331	Western Addition/NOPA
8172826	Western Addition/NOPA
277269	Hayes Valley
12255045	Western Addition/NOPA
4833101	
8486760	Western Addition/NOPA
12583759	Duboce Triangle
4603784	Hayes Valley
10919920	Hayes Valley
6054817	Lower Haight
4183375	Duboce Triangle
4718531	
1696666	Alamo Square
3668820	
10708031	Western Addition/NOPA
10970187	Lower Haight
8119395	Western Addition/NOPA
13786977	Western Addition/NOPA
1851243	Duboce Triangle
10829717	Western Addition/NOPA
1276953	Duboce Triangle
5346803	Lower Haight
10959676	Western Addition/NOPA
980737	Western Addition/NOPA
10369103	Lower Haight
12089415	Western Addition/NOPA
13514813	
1914873	Duboce Triangle
4257302	Western Addition/NOPA
10812992	Alamo Square
2274540	Western Addition/NOPA
2061410	Western Addition/NOPA
783135	Western Addition/NOPA
8172257	Lower Haight
7074510	
7329545	Western Addition/NOPA
3917869	
6647781	Western Addition/NOPA
12595157	Western Addition/NOPA
1208778	Western Addition/NOPA
3944915	Hayes Valley
9668595	
9826167	Alamo Square
8384099	Alamo Square
1437269	Alamo Square
5845170	Hayes Valley
9023447	Western Addition/NOPA
3042811	Lower Haight
808919	Alamo Square
10251562	Western Addition/NOPA
4730628	Hayes Valley
10251567	Western Addition/NOPA
5320410	Western Addition/NOPA
7389531	Western Addition/NOPA
7597291	Alamo Square
7417050	
5250150	Alamo Square
4205150	Hayes Valley
8153606	Hayes Valley
467839	Western Addition/NOPA
1596696	Western Addition/NOPA
846294	Western Addition/NOPA
11905474	Western Addition/NOPA
13379868	Alamo Square
3614773	Western Addition/NOPA
12756967	Western Addition/NOPA
3844037	Hayes Valley
10725266	Western Addition/NOPA
13723281	Western Addition/NOPA
10839865	Western Addition/NOPA
3369099	Western Addition/NOPA
7989009	Western Addition/NOPA
845502	Alamo Square
2082751	Japantown
9119340	Western Addition/NOPA
1598872	Duboce Triangle
4875549	
1615088	Western Addition/NOPA
9282804	Hayes Valley
7972067	Richmond District
5213718	Lower Haight
4465326	Western Addition/NOPA
2614880	Lower Haight
10839934	Alamo Square
10970650	Alamo Square
1807235	Western Addition/NOPA
13788749	Alamo Square
4171658	Western Addition/NOPA
10757562	Lower Haight
10479010	Duboce Triangle
13084052	Western Addition/NOPA
12608643	Lower Haight
25691	Western Addition
41867	Hayes Valley
1827653	Western Addition/NOPA
10866319	Western Addition/NOPA
12656487	Western Addition/NOPA
1122014	Lower Haight
10608275	Western Addition/NOPA
4175303	Hayes Valley
12346372	
10773053	Alamo Square
10789433	Hayes Valley
10805783	Alamo Square
10689539	
13452713	Hayes Valley
2679272	
1039096	Western Addition/NOPA
6922612	Western Addition/NOPA
9904455	Alamo Square
8036665	Alamo Square
3289683	Alamo Square
7710085	Western Addition/NOPA
10574866	Western Addition/NOPA
1187425	Western Addition/NOPA
8776392	Western Addition/NOPA
10788444	Hayes Valley
11918849	Alamo Square
8131371	Western Addition/NOPA
6364612	Western Addition/NOPA
